"YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","Delayed"
"2015","1","1","4","MQ","2952","GRB","ORD","745","737",-8,12,749,85,56,34,173,823,10,"910","833","N"
"2015","1","1","4","OO","5161","DCA","ORD","745","743",-2,14,757,134,140,121,612,858,5,"859","903","Y"
"2015","1","1","4","OO","5489","ASE","IAH","745","756",11,27,823,151,159,127,913,1130,5,"1116","1135","Y"
"2015","1","1","4","OO","6539","COS","ORD","745","746",1,18,804,150,141,111,911,1055,12,"1115","1107","N"
"2015","1","1","4","B6","644","PBI","EWR","746","744",-2,12,756,164,167,150,1023,1026,5,"1030","1031","Y"
"2015","1","1","4","EV","4258","CLT","IAH","746","748",2,20,808,179,186,157,912,945,9,"945","954","Y"
"2015","1","1","4","OO","7389","RKS","SLC","746","736",-10,9,745,65,64,48,162,833,7,"851","840","N"
"2015","1","1","4","UA","1547","MCO","IAH","747","748",1,10,758,155,149,133,854,911,6,"922","917","N"
"2015","1","1","4","B6","1236","SJU","STT","748","737",-11,10,747,34,29,17,68,804,2,"822","806","N"
"2015","1","1","4","OO","7428","PIH","SLC","748","741",-7,18,759,57,54,32,150,831,4,"845","835","N"
"2015","1","1","4","OO","5235","IAH","AUS","748","843",55,22,905,56,58,31,140,936,5,"844","941","Y"
"2015","1","1","4","VX","474","LAX","LAS","750","745",-5,8,753,70,59,47,236,840,4,"900","844","N"
"2015","1","1","4","WN","685","BUF","PHX","750","809",19,10,819,315,321,305,1912,1124,6,"1105","1130","Y"
"2015","1","1","4","WN","573","DAL","TUL","750","751",1,9,800,60,48,35,237,835,4,"850","839","N"
"2015","1","1","4","WN","621","HOU","ATL","750","745",-5,9,754,110,102,86,696,1020,7,"1040","1027","N"
"2015","1","1","4","WN","670","MKE","PHX","750","751",1,8,759,240,239,225,1460,1044,6,"1050","1050","N"
"2015","1","1","4","WN","1036","STL","MCO","750","745",-5,11,756,145,134,115,882,1051,8,"1115","1059","N"
"2015","1","1","4","UA","1171","PHL","DEN","750","759",9,14,813,274,264,233,1558,1006,17,"1024","1023","N"
"2015","1","1","4","UA","1732","MIA","IAH","750","752",2,13,805,172,169,150,964,935,6,"942","941","N"
"2015","1","1","4","UA","1736","CLE","TPA","750","752",2,10,802,157,139,124,927,1006,5,"1027","1011","N"
"2015","1","1","4","UA","1763","RSW","ORD","750","747",-3,11,758,187,176,161,1120,939,4,"957","943","N"
"2015","1","1","4","AA","289","BOS","ORD","750","743",-7,17,800,180,183,158,867,938,8,"950","946","N"
"2015","1","1","4","AA","1126","SMF","DFW","750","805",15,25,830,205,231,190,1431,1340,16,"1315","1356","Y"
"2015","1","1","4","AA","1108","DFW","LGA","750","740",-10,31,811,190,190,157,1389,1148,2,"1200","1150","N"
"2015","1","1","4","AA","1541","BOS","MIA","750","744",-6,20,804,216,233,181,1258,1105,32,"1126","1137","Y"
"2015","1","1","4","AA","1688","DFW","DCA","750","757",7,13,810,160,142,126,1192,1116,3,"1130","1119","N"
"2015","1","1","4","AS","30","PDX","BOS","750","741",-9,12,753,314,294,277,2537,1530,5,"1604","1535","N"
"2015","1","1","4","AS","482","SEA","LAX","750","802",12,8,810,166,143,126,954,1016,9,"1036","1025","N"
"2015","1","1","4","AS","520","SEA","BUR","750","744",-6,23,807,138,145,119,937,1006,3,"1008","1009","Y"
"2015","1","1","4","AS","743","SLC","SFO","750","806",16,29,835,125,113,77,599,852,7,"855","859","Y"
"2015","1","1","4","DL","1593","MEM","ATL","750","746",-4,10,756,81,61,45,332,941,6,"1011","947","N"
"2015","1","1","4","EV","4287","MOB","IAH","750","746",-4,11,757,96,104,84,427,921,9,"926","930","Y"
"2015","1","1","4","EV","5925","RIC","ORD","750","743",-7,19,802,137,169,124,642,906,26,"907","932","Y"
"2015","1","1","4","HA","45","SJC","OGG","750","749",-1,11,800,325,328,313,2355,1113,4,"1115","1117","Y"
"2015","1","1","4","MQ","2803","CMH","ORD","750","745",-5,8,753,100,67,53,296,746,6,"830","752","N"
"2015","1","1","4","NK","135","MSP","MCO","750","758",8,29,827,200,197,160,1310,1207,8,"1210","1215","Y"
"2015","1","1","4","NK","718","DFW","LGA","750","853",63,34,927,190,194,152,1389,1259,8,"1200","1307","Y"
"2015","1","1","4","OO","4854","SUN","SLC","750","746",-4,36,822,63,79,38,222,900,5,"853","905","Y"
"2015","1","1","4","OO","4460","LWS","SLC","750","742",-8,29,811,97,113,71,461,1022,13,"1027","1035","Y"
"2015","1","1","4","OO","4527","IDA","SLC","750","748",-2,31,819,74,71,34,188,853,6,"904","859","N"
"2015","1","1","4","OO","5614","LAS","LAX","750","747",-3,19,806,70,68,40,236,846,9,"900","855","N"
"2015","1","1","4","OO","6613","PSP","PHX","750","741",-9,14,755,76,62,42,261,937,6,"1006","943","N"
"2015","1","1","4","UA","1592","EWR","MCO","751","835",44,14,849,176,160,135,937,1104,11,"1047","1115","Y"
"2015","1","1","4","EV","4424","EWR","RDU","753","752",-1,19,811,102,94,69,416,920,6,"935","926","N"
"2015","1","1","4","UA","1440","ORD","FLL","754","754",0,15,809,194,173,147,1182,1136,11,"1208","1147","N"
"2015","1","1","4","UA","1729","EWR","SEA","754","807",13,12,819,389,374,353,2402,1112,9,"1123","1121","N"
"2015","1","1","4","WN","689","AUS","LAS","755","835",40,14,849,185,166,148,1090,917,4,"900","921","Y"
"2015","1","1","4","WN","672","BNA","STL","755","745",-10,20,805,70,76,49,272,854,7,"905","901","N"
"2015","1","1","4","WN","701","BUR","LAS","755","853",58,9,902,60,59,41,223,943,9,"855","952","Y"
"2015","1","1","4","WN","667","BWI","MCO","755","754",-1,14,808,145,136,115,787,1003,7,"1020","1010","N"
"2015","1","1","4","WN","448","BWI","TPA","755","754",-1,10,804,150,147,131,842,1015,6,"1025","1021","N"
"2015","1","1","4","WN","388","FLL","HOU","755","752",-3,11,803,170,162,146,957,929,5,"945","934","N"
"2015","1","1","4","WN","3751","GSP","HOU","755","753",-2,17,810,160,164,143,845,933,4,"935","937","Y"
"2015","1","1","4","WN","1989","LAS","MKE","755","753",-2,10,803,205,187,173,1524,1256,4,"1320","1300","N"
"2015","1","1","4","WN","386","MCI","LAS","755","755",0,10,805,190,176,161,1139,846,5,"905","851","N"
"2015","1","1","4","WN","304","PBI","BWI","755","754",-1,10,804,145,140,127,883,1011,3,"1020","1014","N"
"2015","1","1","4","UA","1105","DEN","EWR","755","754",-1,12,806,224,194,172,1605,1258,10,"1339","1308","N"
"2015","1","1","4","UA","1250","DEN","MCO","755","813",18,11,824,205,195,177,1546,1321,7,"1320","1328","Y"
"2015","1","1","4","UA","1753","DEN","SFO","755","810",15,18,828,170,146,121,967,929,7,"945","936","N"
"2015","1","1","4","AA","23","DFW","SFO","755","841",46,35,916,230,233,190,1464,1026,8,"945","1034","Y"
"2015","1","1","4","AA","94","SAN","JFK","755","810",15,13,823,320,281,262,2446,1545,6,"1615","1551","N"
"2015","1","1","4","AA","1661","DFW","MCO","755","754",-1,34,828,150,155,118,985,1126,3,"1125","1129","Y"
"2015","1","1","4","AA","1642","DFW","EWR","755","751",-4,34,825,185,195,154,1372,1159,7,"1200","1206","Y"
"2015","1","1","4","B6","841","JFK","SAV","755","753",-2,12,805,139,124,109,718,954,3,"1014","957","N"
"2015","1","1","4","B6","1169","RIC","MCO","755","742",-13,9,751,127,114,100,667,931,5,"1002","936","N"
"2015","1","1","4","DL","1169","MIA","LAX","755","753",-2,15,808,360,359,324,2342,1032,20,"1055","1052","N"
"2015","1","1","4","DL","2088","STL","SLC","755","753",-2,11,804,200,188,167,1156,951,10,"1015","1001","N"
"2015","1","1","4","DL","326","SJU","JFK","755","752",-3,12,804,239,245,225,1598,1049,8,"1054","1057","Y"
"2015","1","1","4","EV","4682","LIT","IAH","755","802",7,8,810,95,96,77,374,927,11,"930","938","Y"
"2015","1","1","4","MQ","3047","TYS","ORD","755","1151",236,11,1202,115,103,79,475,1221,13,"850","1234","Y"
"2015","1","1","4","OO","2606","FAT","LAX","755","754",-1,16,810,75,68,42,209,852,10,"910","902","N"
"2015","1","1","4","EV","5787","TUL","IAH","755","748",-7,10,758,100,98,81,429,919,7,"935","926","N"
"2015","1","1","4","OO","5389","SBP","LAX","755","753",-2,22,815,71,99,43,156,858,34,"906","932","Y"
"2015","1","1","4","OO","5595","ASE","DEN","755","807",12,28,835,62,71,32,125,907,11,"857","918","Y"
"2015","1","1","4","OO","5178","DEN","COS","755","806",11,18,824,39,43,19,73,843,6,"834","849","Y"
"2015","1","1","4","OO","6332","DEN","GJT","755","756",1,18,814,62,53,33,212,847,2,"857","849","N"
"2015","1","1","4","UA","315","OKC","IAH","757","751",-6,43,834,90,119,65,395,939,11,"927","950","Y"
"2015","1","1","4","UA","1216","EWR","SJU","757","757",0,17,814,233,209,188,1608,1222,4,"1250","1226","N"
"2015","1","1","4","B6","433","DCA","PBI","757","742",-15,17,759,148,139,120,857,959,2,"1025","1001","N"
"2015","1","1","4","EV","5700","CAE","ORD","757","746",-11,22,808,128,142,115,667,903,5,"905","908","Y"
"2015","1","1","4","OO","7401","VEL","SLC","757","933",96,18,951,52,60,38,132,1029,4,"849","1033","Y"
"2015","1","1","4","OO","6375","DEN","BZN","757","806",9,23,829,109,112,85,524,954,4,"946","958","Y"
"2015","1","1","4","UA","419","EWR","TPA","758","757",-1,12,809,181,168,150,997,1039,6,"1059","1045","N"
"2015","1","1","4","UA","756","DEN","IAH","758","756",-2,11,807,136,136,119,862,1106,6,"1114","1112","N"
"2015","1","1","4","UA","910","DEN","ORD","758","758",0,12,810,147,136,111,888,1101,13,"1125","1114","N"
"2015","1","1","4","UA","1104","DEN","IAH","758","816",18,13,829,137,143,116,862,1125,14,"1115","1139","Y"
"2015","1","1","4","EV","4389","CLT","ORD","758","755",-3,22,817,127,139,107,599,904,10,"905","914","Y"
"2015","1","1","4","OO","5506","SLC","ORD","758","804",6,31,835,199,218,175,1250,1230,12,"1217","1242","Y"
"2015","1","1","4","US","2093","LGA","CLT","759","752",-7,32,824,125,138,99,544,1003,7,"1004","1010","Y"
"2015","1","1","4","UA","1417","EWR","CLE","759","754",-5,10,804,102,93,79,404,923,4,"941","927","N"
"2015","1","1","4","AA","361","EWR","MIA","759","805",6,16,821,190,189,158,1085,1059,15,"1109","1114","Y"
"2015","1","1","4","DL","2280","LGA","TPA","759","756",-3,10,806,191,161,149,1010,1035,2,"1110","1037","N"
"2015","1","1","4","DL","1647","LGA","ATL","759","756",-3,24,820,168,145,113,762,1013,8,"1047","1021","N"
"2015","1","1","4","OO","6209","DEN","SNA","759","835",36,13,848,149,127,109,846,937,5,"928","942","Y"
"2015","1","1","4","OO","5313","DEN","PUB","800","800",0,11,811,48,42,26,109,837,5,"848","842","N"
"2015","1","1","4","OO","4836","LAS","SLC","800","755",-5,15,810,85,89,66,368,1016,8,"1025","1024","N"
"2015","1","1","4","UA","322","SNA","SFO","800","809",9,10,819,91,81,65,372,924,6,"931","930","N"
"2015","1","1","4","UA","332","BWI","IAH","800","812",12,9,821,212,214,191,1235,1032,14,"1032","1046","Y"
"2015","1","1","4","UA","401","EWR","DEN","800","759",-1,16,815,268,282,241,1605,1016,25,"1028","1041","Y"
"2015","1","1","4","US","727","PIT","LAX","800","800",0,12,812,335,329,301,2136,1013,16,"1035","1029","N"
"2015","1","1","4","US","858","ALB","CLT","800","800",0,18,818,146,138,114,646,1012,6,"1026","1018","N"
"2015","1","1","4","US","1735","PVD","CLT","800","801",1,19,820,142,143,115,683,1015,9,"1022","1024","Y"
"2015","1","1","4","US","1773","PBI","PHL","800","755",-5,11,806,159,149,134,951,1020,4,"1039","1024","N"
"2015","1","1","4","UA","500","IND","SFO","800","756",-4,11,807,304,274,253,1943,920,10,"1004","930","N"
"2015","1","1","4","UA","662","SAN","SFO","800","758",-2,15,813,100,111,69,447,922,27,"940","949","Y"
"2015","1","1","4","UA","834","LAS","SFO","800","756",-4,16,812,105,79,59,414,911,4,"945","915","N"
"2015","1","1","4","VX","1493","LAS","LAX","800","802",2,15,817,70,62,39,236,856,8,"910","904","N"
"2015","1","1","4","VX","174","SFO","EWR","800","754",-6,12,806,330,305,285,2565,1551,8,"1630","1559","N"
"2015","1","1","4","VX","1930","SFO","LAX","800","759",-1,14,813,80,75,53,337,906,8,"920","914","N"
"2015","1","1","4","VX","1","SFO","DCA","800","752",-8,11,803,300,286,271,2442,1534,4,"1600","1538","N"
"2015","1","1","4","VX","219","AUS","SFO","800","759",-1,14,813,240,225,202,1504,935,9,"1000","944","N"
"2015","1","1","4","VX","501","JFK","FLL","800","756",-4,23,819,185,182,154,1069,1053,5,"1105","1058","N"
"2015","1","1","4","WN","2868","DAL","DCA","800","758",-2,8,806,165,135,122,1184,1108,5,"1145","1113","N"
"2015","1","1","4","WN","442","DTW","LAS","800","800",0,11,811,280,261,243,1749,914,7,"940","921","N"
"2015","1","1","4","WN","446","LAS","BOI","800","749",-11,12,801,105,100,84,519,1025,4,"1045","1029","N"
"2015","1","1","4","WN","4657","LAS","MDW","800","758",-2,11,809,210,199,183,1521,1312,5,"1330","1317","N"
"2015","1","1","4","WN","1768","LAS","PHX","800","752",-8,10,802,65,61,48,255,950,3,"1005","953","N"
"2015","1","1","4","WN","688","MEM","MDW","800","756",-4,7,803,105,84,73,480,916,4,"945","920","N"
"2015","1","1","4","WN","1874","MSY","DCA","800","759",-1,6,805,140,129,119,969,1104,4,"1120","1108","N"
"2015","1","1","4","WN","788","ABQ","PHX","800","759",-1,30,829,75,96,59,328,928,7,"915","935","Y"
"2015","1","1","4","WN","4300","PVD","BWI","800","756",-4,8,804,90,74,61,327,905,5,"930","910","N"
"2015","1","1","4","WN","1847","PVD","MCO","800","757",-3,8,805,185,173,160,1072,1045,5,"1105","1050","N"
"2015","1","1","4","WN","119","RSW","ATL","800","754",-6,11,805,105,100,84,515,929,5,"945","934","N"
"2015","1","1","4","WN","336","SAN","SEA","800","755",-5,15,810,175,170,148,1050,1038,7,"1055","1045","N"
"2015","1","1","4","WN","3133","HOU","HRL","800","802",2,10,812,65,67,53,277,905,4,"905","909","Y"
"2015","1","1","4","UA","1107","MCO","EWR","800","753",-7,11,804,154,147,128,937,1012,8,"1034","1020","N"
"2015","1","1","4","UA","1130","LAX","ORD","800","759",-1,10,809,250,223,198,1744,1327,15,"1410","1342","N"
"2015","1","1","4","UA","1218","SEA","DEN","800","800",0,16,816,157,172,131,1024,1127,25,"1137","1152","Y"
"2015","1","1","4","UA","1523","BOS","SFO","800","809",9,13,822,410,391,369,2704,1131,9,"1150","1140","N"
"2015","1","1","4","UA","1610","ORD","MCO","800","814",14,15,829,162,151,129,1005,1138,7,"1142","1145","Y"
"2015","1","1","4","UA","1620","ORD","LGA","800","800",0,15,815,129,108,90,733,1045,3,"1109","1048","N"
"2015","1","1","4","UA","1630","CLE","ORD","800","758",-2,11,809,93,86,62,315,811,13,"833","824","N"
"2015","1","1","4","US","514","IAH","MIA","800","751",-9,12,803,141,129,112,964,1055,5,"1121","1100","N"
"2015","1","1","4","US","522","MCO","DCA","800","752",-8,11,803,125,117,102,759,945,4,"1005","949","N"
"2015","1","1","4","US","540","PHX","DFW","800","825",25,27,852,135,145,108,868,1140,10,"1115","1150","Y"
"2015","1","1","4","AA","15","JFK","SFO","800","755",-5,57,852,400,453,388,2586,1220,8,"1140","1228","Y"
"2015","1","1","4","AA","190","JFK","ORD","800","801",1,17,818,175,176,133,740,931,26,"955","957","Y"
"2015","1","1","4","AA","206","DFW","MIA","800","903",63,40,943,165,180,131,1121,1254,9,"1145","1303","Y"
"2015","1","1","4","AA","306","LAX","MIA","800","759",-1,13,812,292,280,257,2342,1529,10,"1552","1539","N"
"2015","1","1","4","AA","1141","STL","DFW","800","752",-8,9,801,120,122,90,550,931,23,"1000","954","N"
"2015","1","1","4","AA","1275","JFK","STT","800","755",-5,28,823,235,220,188,1623,1231,4,"1255","1235","N"
"2015","1","1","4","AA","1316","SNA","DFW","800","807",7,8,815,175,159,144,1205,1239,7,"1255","1246","N"
"2015","1","1","4","AA","1326","TUL","ORD","800","841",41,10,851,110,90,73,585,1004,7,"950","1011","Y"
"2015","1","1","4","AA","1422","DFW","HDN","800","918",78,30,948,145,145,111,769,1039,4,"925","1043","Y"
"2015","1","1","4","AA","1081","IAD","LAX","800","759",-1,13,812,350,353,332,2288,1044,8,"1050","1052","Y"
"2015","1","1","4","AA","1677","DFW","MEM","800","926",86,34,1000,90,98,61,432,1101,3,"930","1104","Y"
"2015","1","1","4","AA","2255","DFW","RIC","800","757",-3,18,815,160,151,128,1158,1123,5,"1140","1128","N"
"2015","1","1","4","AA","2287","JAC","DFW","800","756",-4,49,845,180,205,146,1047,1211,10,"1200","1221","Y"
"2015","1","1","4","AA","2381","LAX","MCO","800","759",-1,10,809,280,270,257,2218,1526,3,"1540","1529","N"
"2015","1","1","4","AA","2470","DFW","BOS","800","756",-4,49,845,205,230,177,1562,1242,4,"1225","1246","Y"
"2015","1","1","4","AA","2428","LAX","DFW","800","757",-3,17,814,180,173,149,1235,1243,7,"1300","1250","N"
"2015","1","1","4","AA","2413","DFW","LAX","800","1008",128,30,1038,210,211,168,1235,1126,13,"930","1139","Y"
"2015","1","1","4","AS","1","DCA","SEA","800","756",-4,8,804,360,341,328,2329,1032,5,"1100","1037","N"
"2015","1","1","4","AS","8","SEA","EWR","800","809",9,12,821,309,279,262,2402,1543,5,"1609","1548","N"
"2015","1","1","4","AS","23","ORD","SEA","800","757",-3,14,811,279,255,237,1721,1008,4,"1039","1012","N"
"2015","1","1","4","AS","62","ANC","JNU","800","748",-12,18,806,100,110,87,571,933,5,"940","938","N"
"2015","1","1","4","AS","83","SEA","ANC","800","802",2,14,816,235,211,194,1448,1030,3,"1055","1033","N"
"2015","1","1","4","AS","337","SJC","SEA","800","807",7,12,819,124,118,101,697,1000,5,"1004","1005","Y"
"2015","1","1","4","AS","493","SAN","SEA","800","752",-8,14,806,174,177,153,1050,1039,10,"1054","1049","N"
"2015","1","1","4","AS","527","SNA","SEA","800","748",-12,8,756,175,155,142,978,1018,5,"1055","1023","N"
"2015","1","1","4","AS","626","PDX","LAS","800","752",-8,9,801,122,116,99,763,940,8,"1002","948","N"
"2015","1","1","4","AS","637","PHX","SEA","800","751",-9,13,804,180,172,155,1107,939,4,"1000","943","N"
"2015","1","1","4","AS","665","DFW","SEA","800","755",-5,64,859,274,286,217,1660,1036,5,"1034","1041","Y"
"2015","1","1","4","AS","679","DEN","SEA","800","754",-6,25,819,191,167,137,1024,936,5,"1011","941","N"
"2015","1","1","4","AS","690","SEA","GEG","800","757",-3,21,818,60,65,40,224,858,4,"900","902","Y"
"2015","1","1","4","B6","113","HPN","FLL","800","801",1,12,813,191,170,153,1097,1046,5,"1111","1051","N"
"2015","1","1","4","B6","287","BOS","LAX","800","757",-3,14,811,395,394,373,2611,1124,7,"1135","1131","N"
"2015","1","1","4","B6","434","SFO","BOS","800","800",0,14,814,329,323,304,2704,1618,5,"1629","1623","N"
"2015","1","1","4","B6","617","BOS","JFK","800","755",-5,20,815,76,79,50,187,905,9,"916","914","N"
"2015","1","1","4","B6","677","JFK","JAX","800","752",-8,17,809,158,147,124,828,1013,6,"1038","1019","N"
"2015","1","1","4","B6","1015","JAX","FLL","800","750",-10,11,801,72,75,59,319,900,5,"912","905","N"
"2015","1","1","4","B6","1347","DCA","SJU","800","754",-6,11,805,221,187,172,1554,1157,4,"1241","1201","N"
"2015","1","1","4","B6","1783","JFK","MCO","800","759",-1,26,825,181,175,138,944,1043,11,"1101","1054","N"
"2015","1","1","4","B6","1888","MCO","ORH","800","757",-3,11,808,157,150,136,1091,1024,3,"1037","1027","N"
"2015","1","1","4","DL","428","JFK","TPA","800","753",-7,20,813,191,173,150,1005,1043,3,"1111","1046","N"
"2015","1","1","4","DL","786","DFW","MSP","800","858",58,35,933,142,139,100,852,1113,4,"1022","1117","Y"
"2015","1","1","4","DL","819","BOS","MSP","800","754",-6,20,814,207,215,188,1124,1022,7,"1027","1029","Y"
"2015","1","1","4","DL","873","STT","ATL","800","753",-7,12,805,246,249,223,1599,1048,14,"1106","1102","N"
"2015","1","1","4","DL","878","OMA","DTW","800","759",-1,18,817,117,107,81,651,1038,8,"1057","1046","N"
"2015","1","1","4","DL","994","FLL","LGA","800","755",-5,11,806,171,161,144,1076,1030,6,"1051","1036","N"
"2015","1","1","4","DL","1139","DCA","ATL","800","754",-6,13,807,124,108,84,547,931,11,"1004","942","N"
"2015","1","1","4","DL","1382","SJU","ATL","800","800",0,12,812,237,223,205,1547,1037,6,"1057","1043","N"
"2015","1","1","4","DL","1465","TPA","MSP","800","758",-2,11,809,207,196,178,1306,1007,7,"1027","1014","N"
"2015","1","1","4","DL","1969","ABQ","ATL","800","755",-5,26,821,176,172,140,1269,1241,6,"1256","1247","N"
"2015","1","1","4","DL","1972","AUS","JFK","800","813",13,15,828,208,195,173,1521,1221,7,"1228","1228","N"
"2015","1","1","4","DL","2030","MDW","ATL","800","838",38,12,850,117,98,80,591,1110,6,"1057","1116","Y"
"2015","1","1","4","DL","2226","ATL","FLL","800","759",-1,15,814,110,98,80,581,934,3,"950","937","N"
"2015","1","1","4","DL","2325","LGA","FLL","800","800",0,23,823,204,183,157,1076,1100,3,"1124","1103","N"
"2015","1","1","4","DL","2339","PBI","LGA","800","758",-2,11,809,163,156,139,1035,1028,6,"1043","1034","N"
"2015","1","1","4","DL","2395","LGA","PBI","800","758",-2,15,813,194,169,150,1035,1043,4,"1114","1047","N"
"2015","1","1","4","DL","2494","JFK","MSP","800","835",35,26,901,203,195,165,1029,1046,4,"1023","1050","Y"
"2015","1","1","4","DL","2594","LGA","DEN","800","800",0,22,822,285,282,253,1620,1035,7,"1045","1042","N"
"2015","1","1","4","DL","2611","DTW","PBI","800","754",-6,39,833,185,183,135,1086,1048,9,"1105","1057","N"
"2015","1","1","4","DL","2655","JFK","RSW","800","756",-4,15,811,209,186,166,1074,1057,5,"1129","1102","N"
"2015","1","1","4","DL","1616","DEN","ATL","800","800",0,22,822,185,168,137,1199,1239,9,"1305","1248","N"
"2015","1","1","4","DL","1758","BZN","ATL","800","757",-3,28,825,232,223,188,1640,1333,7,"1352","1340","N"
"2015","1","1","4","DL","1904","FLL","DTW","800","758",-2,13,811,182,194,160,1127,1051,21,"1102","1112","Y"
"2015","1","1","4","DL","1930","PHX","MSP","800","820",20,17,837,187,170,149,1276,1206,4,"1207","1210","Y"
"2015","1","1","4","B6","1511","EWR","RSW","800","755",-5,21,816,201,182,157,1068,1053,4,"1121","1057","N"
"2015","1","1","4","B6","1586","MCO","BUF","800","758",-2,14,812,153,155,139,1011,1031,2,"1033","1033","N"
"2015","1","1","4","EV","5086","SAV","LGA","800","759",-1,12,811,132,121,97,722,948,12,"1012","1000","N"
"2015","1","1","4","EV","6070","XNA","DEN","800","756",-4,17,813,130,126,99,616,852,10,"910","902","N"
"2015","1","1","4","EV","6120","EWR","SYR","800","815",15,19,834,75,67,42,195,916,6,"915","922","Y"
"2015","1","1","4","EV","6016","BNA","DEN","800","751",-9,22,813,200,205,170,1014,1003,13,"1020","1016","N"
"2015","1","1","4","EV","6073","SAF","DEN","800","755",-5,63,858,84,122,50,303,948,9,"924","957","Y"
"2015","1","1","4","F9","657","DEN","SFO","800","758",-2,13,811,159,135,113,967,904,9,"939","913","N"
"2015","1","1","4","HA","10","HNL","LAX","800","810",10,21,831,325,303,272,2556,1503,10,"1525","1513","N"
"2015","1","1","4","HA","35","PHX","HNL","800","750",-10,12,802,400,414,396,2917,1138,6,"1140","1144","Y"
"2015","1","1","4","HA","337","KOA","HNL","800","754",-6,9,803,43,45,30,163,833,6,"843","839","N"
"2015","1","1","4","HA","116","HNL","OGG","800","753",-7,13,806,37,40,21,100,827,6,"837","833","N"
"2015","1","1","4","MQ","2797","LEX","ORD","800","758",-2,18,816,95,85,56,323,812,11,"835","823","N"
"2015","1","1","4","MQ","2912","STL","LGA","800","757",-3,14,811,140,157,106,888,1057,37,"1120","1134","Y"
"2015","1","1","4","MQ","2891","PIA","ORD","800","755",-5,13,808,70,100,26,130,834,61,"910","935","Y"
"2015","1","1","4","EV","4316","SAV","IAH","800","801",1,20,821,160,174,145,851,946,9,"940","955","Y"
"2015","1","1","4","NK","218","FLL","ACY","800","815",15,12,827,145,148,130,977,1037,6,"1025","1043","Y"
"2015","1","1","4","NK","858","SAN","IAH","800","752",-8,10,802,178,179,159,1303,1241,10,"1258","1251","N"
"2015","1","1","4","OO","5298","MKE","ORD","800","750",-10,17,807,54,51,21,67,828,13,"854","841","N"
"2015","1","1","4","OO","6283","PSP","SFO","800","1100",180,18,1118,96,95,65,421,1223,12,"936","1235","Y"
"2015","1","1","4","OO","6240","MCI","SFO","800","758",-2,36,834,247,314,204,1499,958,74,"1007","1112","Y"
"2015","1","1","4","OO","3497","COS","SEA","800","758",-2,11,809,185,152,137,1068,926,4,"1005","930","N"
"2015","1","1","4","OO","3499","SLC","PDX","800","830",30,33,903,115,123,88,630,931,2,"855","933","Y"
"2015","1","1","4","OO","2583","LAX","SAN","800","756",-4,11,807,50,42,27,109,834,4,"850","838","N"
"2015","1","1","4","OO","5556","ORD","DCA","800","800",0,16,816,111,95,75,612,1031,4,"1051","1035","N"
"2015","1","1","4","OO","6464","COS","SFO","800","756",-4,38,834,185,169,126,964,940,5,"1005","945","N"
"2015","1","1","4","OO","6580","YUM","PHX","800","929",89,5,934,55,44,29,160,1003,10,"855","1013","Y"
"2015","1","1","4","OO","6487","SBA","SFO","800","758",-2,19,817,90,84,62,262,919,3,"930","922","N"
"2015","1","1","4","OO","6521","DEN","SAN","800","859",59,13,912,150,132,112,853,1004,7,"930","1011","Y"
"2015","1","1","4","UA","559","DCA","IAH","801","758",-3,11,809,213,207,188,1208,1017,8,"1034","1025","N"
"2015","1","1","4","NK","562","LAS","DEN","801","756",-5,11,807,108,108,87,628,1034,10,"1049","1044","N"
"2015","1","1","4","UA","1235","IAD","SFO","802","828",26,21,849,372,347,320,2419,1109,6,"1114","1115","Y"
"2015","1","1","4","UA","1492","MCO","ORD","802","805",3,13,818,176,172,151,1005,949,8,"958","957","N"
"2015","1","1","4","UA","1596","SFO","DEN","802","805",3,19,824,153,168,126,967,1130,23,"1135","1153","Y"
"2015","1","1","4","B6","219","JFK","CLT","802","800",-2,21,821,128,120,96,541,957,3,"1010","1000","N"
"2015","1","1","4","OO","6394","FCA","DEN","802","757",-5,14,811,133,156,105,752,956,37,"1015","1033","Y"
"2015","1","1","4","EV","6058","MCI","IAD","803","755",-8,13,808,145,130,105,926,1053,12,"1128","1105","N"
"2015","1","1","4","UA","456","DEN","LAX","804","805",1,18,823,155,149,111,862,914,20,"939","934","N"
"2015","1","1","4","B6","1226","BWI","BOS","804","752",-12,14,806,81,79,61,369,907,4,"925","911","N"
"2015","1","1","4","DL","1689","MIA","DTW","804","759",-5,17,816,191,190,169,1145,1105,4,"1115","1109","N"
"2015","1","1","4","OO","5241","DEN","SAT","804","821",17,9,830,132,129,115,794,1125,5,"1116","1130","Y"
"2015","1","1","4","OO","6431","LAX","SAT","804","823",19,30,853,172,177,142,1211,1315,5,"1256","1320","Y"
"2015","1","1","4","US","879","BDL","CLT","805","803",-2,25,828,135,153,115,644,1023,13,"1020","1036","Y"
"2015","1","1","4","US","1803","DEN","PHX","805","801",-4,21,822,130,144,94,602,956,29,"1015","1025","Y"
